aX,aY,aZ,gX,gY,gZ
0.234,-0.031,0.307,62.439,-354.004,29.358
0.271,0.034,0.676,55.176,-361.389,32.654
0.310,0.091,0.969,85.815,-344.971,87.036
0.259,-0.082,1.501,111.572,-290.161,-8.789
0.755,0.014,1.828,105.713,-264.038,-3.418
0.462,0.214,1.467,99.670,-157.410,-6.897
0.230,0.101,1.290,32.715,-133.423,-11.353
0.182,0.021,1.278,47.241,-120.483,-5.737
0.081,-0.115,1.414,47.363,-132.690,-24.841
0.470,-0.173,1.946,30.273,-75.989,-1.648
0.647,0.058,2.222,-8.667,-43.884,63.110
0.383,0.294,2.262,-57.068,52.856,48.889
0.238,0.135,1.920,-67.444,156.006,-30.029
0.265,-0.004,1.661,-58.899,217.041,-28.076
0.298,-0.021,1.577,-74.158,214.600,4.944
0.264,-0.065,1.342,-85.571,224.365,-15.015
0.281,0.004,1.069,-58.289,275.757,-49.500
0.374,0.083,0.847,-63.477,330.749,-38.879
0.339,0.027,0.519,-96.619,314.453,-13.367
0.443,-0.051,0.317,-106.506,268.982,7.507
0.476,0.089,0.230,-61.462,202.270,-15.320
0.299,0.060,-0.224,-47.791,160.156,-39.124
0.446,0.017,-0.288,-58.777,161.316,-1.953
0.448,0.047,-0.415,-23.865,159.729,-4.333
0.448,0.038,-0.498,4.150,113.586,-23.132
0.483,0.036,-0.532,-4.395,45.837,-11.230
0.492,0.019,-0.497,7.202,-27.893,-1.282
0.533,-0.001,-0.448,26.001,-72.388,5.371
0.558,0.049,-0.389,31.677,-122.803,19.897
0.463,0.090,-0.363,40.466,-205.627,14.343
0.432,-0.029,-0.142,58.228,-276.306,8.789
0.395,-0.008,0.155,48.279,-288.025,50.171
0.511,0.165,0.601,41.748,-246.033,60.059
0.395,0.107,0.563,79.407,-232.788,20.874
0.312,0.074,0.802,81.421,-307.922,18.372
0.567,0.139,1.462,91.431,-298.279,-25.757
0.387,0.187,1.295,131.836,-233.704,-9.094
0.114,0.036,1.205,83.252,-202.393,-3.052
0.181,-0.190,1.432,23.926,-206.970,-7.690
0.452,-0.007,1.781,1.953,-177.856,27.527
0.199,0.083,1.717,45.105,-107.178,27.039
0.292,0.134,1.745,29.480,-53.711,5.493
0.287,0.141,1.745,2.197,-9.338,1.221
0.337,0.122,1.780,-11.230,55.420,25.330
0.276,0.193,1.682,-21.667,127.747,26.550
0.297,0.105,1.471,-35.278,166.077,-15.259
0.390,0.082,1.598,-71.350,238.892,-32.166
0.175,0.107,1.348,-78.064,286.804,-52.368
0.295,-0.033,1.191,-103.882,295.898,-54.077
0.315,-0.014,0.938,-93.262,382.690,-2.075
0.395,-0.041,0.578,-87.891,348.999,-22.705
0.520,-0.062,0.550,-89.783,316.650,-11.597
0.534,0.005,0.242,-60.608,263.672,-13.611
0.506,-0.024,-0.129,-66.223,160.095,3.174
0.627,0.005,-0.080,-39.124,123.718,9.277
0.571,0.071,-0.257,-32.715,92.041,-1.831
0.638,0.081,-0.307,-35.767,96.985,5.249
0.687,0.124,-0.295,-13.184,99.487,2.319
0.684,0.056,-0.424,-0.122,70.557,3.662
0.710,0.139,-0.403,-3.723,31.555,13.489
0.733,0.139,-0.373,10.803,-9.216,2.502
0.661,0.009,-0.553,15.564,-73.120,-1.770
0.691,0.087,-0.434,27.161,-99.060,4.272
0.677,0.137,-0.352,26.550,-112.488,13.611
0.616,0.088,-0.299,18.860,-137.085,19.958
0.548,-0.006,-0.402,62.378,-173.584,9.644
0.549,0.266,0.121,42.603,-237.366,36.194
0.663,0.235,0.468,46.509,-170.105,39.490
0.488,0.104,0.237,89.722,-199.768,2.380
0.413,0.114,0.473,75.928,-273.193,55.054
0.527,0.145,1.150,60.486,-331.482,21.973
0.484,0.214,1.117,124.939,-250.671,2.930
0.332,0.032,1.223,109.192,-206.726,-14.099
0.657,0.092,1.668,48.889,-174.133,2.502
0.522,0.143,1.503,38.940,-117.371,8.850
0.363,0.099,1.277,51.697,-80.078,-22.400
0.327,0.027,1.179,50.537,-73.914,-28.992
0.356,-0.022,1.240,40.283,-61.646,-15.564
0.436,-0.015,1.314,11.108,-25.818,-5.005
0.352,0.038,1.209,11.658,16.968,-7.751
0.251,0.010,1.026,8.423,12.512,-12.146
0.265,0.016,1.015,4.639,9.583,-2.808
0.300,-0.013,1.030,-2.075,16.479,-1.038
0.296,-0.049,1.001,-4.028,21.423,-1.709
0.277,-0.058,0.953,-1.587,20.508,-2.686
0.257,-0.043,0.924,6.287,18.921,-7.324
0.266,-0.045,0.901,9.949,14.404,-6.165
0.304,-0.044,0.943,5.554,6.531,-2.136
0.320,-0.027,0.965,2.502,2.197,-0.916
0.299,-0.037,0.942,0.671,0.305,-3.052
0.309,-0.042,0.947,3.540,-0.793,-5.249
0.323,-0.040,0.967,4.211,-1.770,-5.371
0.317,-0.037,0.982,2.380,-0.610,-6.042
0.313,-0.056,0.967,-1.282,-0.549,-5.554
0.301,-0.047,0.953,1.709,-2.991,-5.554
0.313,-0.053,0.952,0.122,-8.850,-6.531

0.243,-0.070,0.967,0.916,-4.028,-1.953
0.235,-0.069,0.960,1.648,-4.395,-1.221
0.232,-0.064,0.969,0.610,-5.981,-0.427
0.244,-0.068,0.993,0.244,-5.249,0.122
0.242,-0.063,0.995,2.014,-1.221,0.610
0.226,-0.063,0.978,1.892,-1.343,-1.770
0.229,-0.065,0.985,0.732,-4.028,0.671
0.225,-0.061,0.991,2.319,-2.502,-0.488
0.220,-0.062,0.981,1.282,-3.906,-1.343
0.223,-0.056,0.973,1.038,-5.188,0.122
0.214,-0.053,0.969,0.732,-5.554,-0.793
0.218,-0.056,0.983,-0.305,-5.737,-1.099
0.215,-0.070,0.980,0.305,-5.676,-2.380
0.218,-0.071,0.990,1.160,-6.897,-1.221
0.253,-0.062,1.054,-0.183,0.854,-0.427
0.254,-0.085,1.085,-1.282,4.700,-3.723
0.300,-0.109,1.208,-3.113,15.015,-0.244
0.336,-0.041,1.220,3.052,30.762,4.272
0.333,-0.006,1.170,-8.911,24.719,1.953
0.414,-0.000,1.325,-23.437,26.062,8.911
0.504,-0.004,1.487,-27.222,50.842,14.160
0.456,0.007,1.380,-23.804,75.073,7.263
0.426,-0.031,1.246,-30.640,80.811,3.418
0.482,0.026,1.229,-30.884,92.773,6.775
0.517,0.075,1.210,-34.607,111.816,9.033
0.506,0.106,1.121,-46.143,129.883,-3.723
0.514,0.111,1.019,-63.904,136.963,-7.263
0.517,0.074,0.941,-69.763,153.809,-7.690
0.519,0.069,0.832,-67.139,168.762,-14.709
0.484,0.034,0.671,-61.890,176.208,-16.113
0.496,0.059,0.536,-47.607,186.035,-21.790
0.479,0.031,0.403,-51.941,187.073,-18.982
0.401,0.003,0.150,-51.575,179.993,-20.264
0.430,0.008,-0.001,-35.278,143.799,-21.179
0.544,0.036,-0.020,-21.606,113.586,-10.803
0.706,0.042,0.096,-7.263,97.595,0.610
0.642,0.106,-0.058,-1.099,69.397,-8.423
0.708,0.092,-0.089,-9.277,43.762,-1.953
0.785,0.082,-0.094,-5.676,19.348,0.977
0.884,0.044,-0.012,7.751,11.841,3.662
0.863,0.078,-0.036,18.982,1.038,0.854
0.849,0.095,-0.087,2.991,-25.513,7.141
0.884,0.076,-0.016,0.854,-41.931,11.292
0.840,0.049,0.043,11.963,-46.814,12.756
0.728,0.062,0.001,17.761,-53.406,13.855
0.642,0.045,-0.038,18.921,-72.510,17.883
0.564,0.138,-0.022,28.137,-104.370,22.400
0.569,0.170,0.132,33.875,-143.311,20.081
0.537,0.162,0.298,36.072,-167.053,26.550
0.497,0.168,0.406,39.368,-184.814,21.973
0.567,0.189,0.670,27.161,-188.721,28.687
0.662,0.222,0.969,30.334,-147.827,31.982
0.618,0.219,0.834,46.631,-121.460,11.353
0.458,0.174,0.897,39.734,-157.166,-13.794
0.581,0.059,1.073,58.838,-144.104,-24.536
0.619,0.159,1.206,42.236,-116.638,10.437
0.500,0.079,1.133,28.992,-90.271,-1.953
0.438,0.043,1.080,37.659,-89.416,-11.841
0.414,0.071,1.062,49.255,-103.882,-18.555
0.428,0.003,1.166,38.513,-101.501,-7.385
0.471,-0.007,1.320,21.423,-76.965,4.700
0.398,0.116,1.426,50.720,-12.268,-7.568
0.362,-0.016,1.151,16.846,-41.687,-13.855
0.343,0.035,1.183,16.785,-25.635,-2.258
0.371,0.008,1.199,7.874,-22.583,2.991
0.362,0.038,1.231,2.258,3.296,-4.333
0.283,0.008,1.126,-3.601,6.470,-4.333
0.261,-0.018,1.031,-2.014,5.127,-0.671
0.254,-0.038,1.001,0.122,4.761,-2.014
0.235,-0.030,0.960,1.099,7.019,-1.831
0.231,-0.022,0.949,0.366,2.441,-3.235
0.252,-0.024,0.975,0.610,1.221,-5.127
0.244,-0.014,0.977,0.183,5.737,-3.906
0.219,-0.035,0.927,-1.953,3.296,-5.981
0.234,-0.045,0.934,-3.967,-3.235,-3.540
0.249,-0.042,0.948,1.831,-6.042,-4.333
0.257,-0.044,0.954,1.770,-3.784,-4.395
0.235,-0.054,0.934,-0.916,-3.113,-1.465
0.260,-0.042,0.986,-0.244,-4.944,-0.977
0.252,-0.023,0.984,4.089,-0.671,-2.563
0.242,-0.035,0.963,-2.380,-2.319,-2.991
0.226,-0.031,0.964,-5.371,-10.864,-2.136
0.237,-0.036,0.982,-1.343,-13.123,-2.502
0.223,-0.036,1.004,-0.610,-11.536,-0.427
0.231,-0.029,1.024,-2.747,-6.348,1.099
0.229,-0.021,1.023,-2.502,-2.747,1.526
0.209,-0.008,0.985,-3.357,-4.089,-0.610
0.214,-0.006,0.983,-2.319,-7.996,-2.808
0.206,-0.012,0.990,-0.916,-3.418,-1.343
0.198,-0.015,0.990,-0.793,1.282,-1.160
0.198,-0.021,0.975,-0.916,-2.075,-1.160
0.205,-0.028,0.977,0.061,-2.258,1.709
0.208,-0.026,0.985,-0.732,0.427,1.221
0.196,-0.023,0.969,-0.244,-0.122,0.488
0.205,-0.015,0.982,1.038,-1.648,-0.061
0.204,-0.023,0.994,0.427,-1.465,-0.305
0.215,-0.030,1.007,-1.221,-1.404,-0.183
0.207,-0.021,0.997,0.549,0.916,0.305
0.208,-0.022,0.983,0.793,2.319,0.305
0.207,-0.021,0.973,0.793,0.854,0.061
0.198,-0.016,0.986,0.977,-1.038,0.977
0.207,-0.014,0.992,0.183,0.000,-1.038
0.199,-0.023,0.978,0.183,1.099,-1.221
0.199,-0.029,0.973,1.465,-0.610,-1.526
0.204,-0.017,0.988,1.099,-1.709,-0.732
0.203,-0.024,0.990,0.061,-0.916,-0.793
0.206,-0.013,0.990,1.831,0.916,-0.549
0.202,-0.018,0.983,0.366,-0.549,-1.953
0.208,-0.025,0.996,0.305,-1.343,-1.526
0.203,-0.035,0.990,0.488,0.244,-1.770
0.205,-0.034,0.984,0.000,-0.732,-1.099
0.206,-0.036,0.989,0.977,0.488,-0.671
0.205,-0.030,0.990,-0.122,-0.122,-1.221
0.206,-0.029,0.992,-0.244,-0.061,0.061
0.207,-0.027,0.993,0.732,-0.183,0.183
0.208,-0.017,0.998,-0.244,-0.671,0.061
0.200,-0.021,0.981,-1.160,-0.610,1.038
0.199,-0.026,0.984,-0.793,-0.366,-0.916
0.199,-0.024,0.980,-0.244,0.977,-1.526
0.194,-0.031,0.973,-0.610,-0.244,-0.977
0.205,-0.030,0.990,1.587,-1.709,0.122
0.205,-0.014,0.998,0.061,-0.977,-0.610
0.198,-0.028,0.991,-0.427,0.305,-0.549
0.202,-0.038,0.995,0.977,-1.038,-0.305
0.203,-0.028,0.991,1.709,-0.366,0.305

0.193,-0.034,0.967,0.061,-0.061,-0.305
0.191,-0.034,0.988,0.427,-1.343,0.183
0.191,-0.036,0.990,-0.366,-0.671,-0.244
0.191,-0.036,0.975,0.549,-1.343,-0.244
0.193,-0.035,0.988,0.366,-2.869,0.854
0.188,-0.041,0.974,0.061,-2.930,1.160
0.186,-0.029,0.980,1.709,-3.540,0.916
0.185,-0.029,0.983,1.160,-5.005,0.488
0.185,-0.031,0.971,1.526,-6.165,0.671
0.179,-0.025,0.960,3.113,-8.362,0.427
0.179,-0.028,0.972,2.014,-11.841,0.366
0.158,-0.040,0.960,5.981,-15.808,1.831
0.167,-0.043,1.013,4.761,-16.663,1.831
0.182,-0.040,1.057,2.808,-13.916,2.686
0.213,-0.078,1.126,-6.348,-11.230,7.935
0.341,-0.012,1.367,-17.944,9.094,19.043
0.295,0.099,1.378,-21.606,16.113,10.254
0.387,0.075,1.492,-40.649,25.879,14.587
0.383,0.043,1.582,-49.805,49.377,20.325
0.370,0.127,1.618,-37.476,82.031,13.245
0.338,0.187,1.480,-30.212,88.379,2.319
0.335,0.172,1.409,-45.776,97.168,-3.662
0.336,0.150,1.341,-57.434,125.977,-11.292
0.347,0.164,1.253,-76.904,158.081,-16.846
0.312,0.104,1.066,-85.388,201.721,-25.452
0.353,0.057,0.857,-80.261,229.431,-24.170
0.421,0.087,0.770,-68.909,219.360,-14.099
0.443,0.101,0.631,-61.401,198.791,-20.447
0.430,0.093,0.450,-69.641,193.115,-24.231
0.408,0.068,0.273,-64.453,189.270,-33.081
0.453,0.036,0.110,-41.626,179.016,-39.246
0.534,0.026,-0.008,-28.137,157.410,-28.442
0.651,0.100,-0.046,-29.724,129.456,-11.475
0.692,0.159,-0.088,-8.545,92.346,-8.301
0.748,0.113,-0.070,7.080,80.322,-18.433
0.747,0.096,-0.134,1.221,70.740,-7.324
0.777,0.110,-0.129,-8.057,50.781,8.545
0.808,0.172,-0.127,-0.244,34.607,10.071
0.811,0.204,-0.195,1.709,18.433,6.958
0.814,0.238,-0.200,-1.404,8.179,5.188
0.821,0.211,-0.183,5.066,6.714,-1.282
0.758,0.120,-0.219,8.545,-6.042,2.197
0.682,0.069,-0.269,21.179,-27.466,12.329
0.654,0.230,-0.216,22.217,-53.223,21.851
0.641,0.213,-0.180,18.799,-83.069,13.611
0.588,0.079,-0.200,34.180,-113.098,17.761
0.510,0.190,-0.122,41.199,-151.794,28.076
0.539,0.251,0.109,32.715,-174.072,34.912
0.584,0.160,0.372,29.602,-184.326,35.950
0.609,0.214,0.517,49.683,-185.852,35.645
0.590,0.177,0.538,48.706,-192.505,30.151
0.502,0.209,0.623,40.039,-183.777,31.311
0.540,0.241,0.861,44.861,-179.687,29.663
0.596,0.191,0.909,70.557,-163.208,15.381
0.405,0.230,0.872,64.636,-154.663,20.020
0.280,0.269,0.950,59.937,-184.448,22.522
0.394,0.095,1.042,77.087,-174.927,0.732
0.242,0.103,1.035,59.875,-159.790,16.907
0.150,0.154,1.118,59.631,-134.216,14.404
0.233,0.071,1.339,56.641,-128.235,8.301
0.155,0.052,1.407,39.917,-92.285,13.062
0.013,0.080,1.262,54.077,-72.449,8.728
0.103,0.078,1.285,47.913,-72.815,5.371
0.120,0.079,1.387,23.010,-50.964,-0.244
0.071,0.105,1.437,18.616,-29.114,1.343
0.075,0.160,1.432,24.109,-16.479,-3.174
0.028,0.074,1.222,15.076,-1.648,-10.193
0.000,0.025,1.072,4.578,-3.235,-11.414
0.031,-0.014,1.115,2.319,-14.221,-3.662
0.034,-0.021,1.145,5.493,-6.287,2.930
0.003,0.042,1.112,7.629,4.700,-0.427
-0.003,0.056,1.079,0.610,4.272,-2.258
-0.006,0.019,1.044,-1.160,3.845,-5.127
0.001,-0.010,1.035,-1.038,5.188,-7.324
0.010,-0.033,1.036,-1.038,10.132,-6.470
-0.015,-0.045,0.955,3.357,15.869,-6.042
-0.032,-0.034,0.922,-1.404,9.460,-4.211
0.010,-0.015,1.012,-5.432,0.488,-0.366
0.016,-0.033,1.018,-1.587,4.944,1.526
-0.021,0.001,0.987,-2.197,5.798,0.427
0.010,-0.012,0.963,-1.953,-1.587,5.920
0.022,-0.011,1.010,-11.414,-2.563,8.728
0.014,-0.025,1.057,-22.583,3.418,5.371
-0.008,0.029,1.003,-26.672,6.226,2.075
-0.007,0.054,0.997,-17.761,1.465,0.793
0.029,0.055,1.033,-3.235,1.221,4.944
0.005,0.021,1.004,0.305,3.357,4.456
0.014,0.015,0.981,-0.977,0.793,3.052
0.010,0.022,1.000,-9.521,1.099,7.141
0.015,0.034,0.996,-15.686,0.305,13.733
0.004,0.053,1.012,-17.151,-2.441,14.160
0.020,0.077,1.016,-15.625,-0.671,11.047
0.025,0.096,1.032,-13.855,2.991,6.348
0.016,0.086,1.037,-6.592,8.850,5.127
0.003,0.084,1.007,3.479,7.446,2.136
0.011,0.077,1.009,12.207,9.094,1.160
0.040,0.069,1.033,22.522,11.597,-3.662
0.038,0.070,1.011,27.039,13.367,-11.536
0.036,0.057,0.987,16.174,5.737,-13.428
0.038,0.045,0.982,6.042,5.005,-9.949
0.053,0.017,1.006,0.244,6.226,-4.639
0.056,0.027,1.025,1.709,15.137,-2.014
0.050,0.024,0.990,0.305,14.954,-3.235
0.066,0.038,1.024,-2.197,12.817,-0.732
0.075,0.029,1.018,-3.235,11.169,-2.625
0.073,0.042,1.010,-9.644,13.306,0.366
0.099,0.049,1.018,-7.812,17.639,4.700
0.083,0.057,0.968,-12.329,22.400,8.545
0.096,0.031,0.970,-8.789,8.423,9.033
0.115,0.055,0.992,-12.268,6.714,16.846
0.103,0.049,0.982,-20.264,7.874,22.095
0.115,0.084,0.998,-20.508,3.967,24.536
0.127,0.110,0.998,-14.465,3.052,15.625
0.118,0.108,1.034,-11.841,2.441,6.714
0.117,0.098,1.019,-18.677,-0.977,-0.671
0.109,0.153,1.024,-26.794,-4.822,-0.916
0.113,0.113,0.987,-26.917,1.648,-2.014
0.131,0.125,0.974,-23.376,0.793,-6.775
0.141,0.169,0.968,-23.254,5.005,-13.977
0.109,0.174,0.982,-23.987,2.686,-23.254
0.112,0.154,0.971,-14.099,8.728,-10.864
0.121,0.172,1.001,-7.996,10.437,4.944
0.146,0.197,0.982,-1.465,11.475,6.470
0.129,0.218,1.014,-0.366,3.784,-3.906
0.144,0.208,1.028,15.320,5.005,-7.690

0.063,-0.067,0.951,-35.217,-28.625,-23.071
0.075,0.011,1.005,-42.847,-38.696,-5.188
0.058,-0.004,0.976,-20.508,-37.231,-3.540
0.011,-0.015,0.957,-16.418,-39.551,-6.287
0.038,-0.007,0.952,1.160,-48.279,-14.343
-0.009,-0.079,1.074,-7.935,-45.410,-10.376
-0.048,-0.044,1.054,-6.775,-35.217,-5.127
-0.093,-0.063,0.950,5.005,-31.311,-5.554
-0.073,-0.062,0.936,22.766,-35.461,-7.751
-0.048,-0.115,1.099,27.466,-25.940,-1.953
-0.059,-0.059,1.101,27.893,-10.498,0.793
0.009,-0.046,1.360,7.141,-12.329,10.559
0.047,0.058,1.621,-20.874,17.578,17.395
0.059,0.056,1.698,-20.935,23.804,5.188
0.026,0.032,1.727,-40.833,43.457,2.197
0.011,0.045,1.827,-62.683,62.683,2.136
0.027,0.082,1.822,-63.171,95.703,-3.906
0.006,0.054,1.611,-59.204,125.732,-12.573
0.008,0.079,1.465,-75.623,157.227,-17.883
0.027,0.129,1.339,-99.731,198.242,-33.386
0.041,0.194,1.201,-108.398,226.318,-37.903
0.138,0.159,1.051,-101.685,215.515,-44.678
0.152,0.050,0.769,-107.483,212.158,-49.255
0.151,0.050,0.544,-86.426,202.454,-53.772
0.219,0.071,0.385,-75.378,206.543,-56.091
0.328,0.100,0.415,-63.782,217.224,-58.472
0.378,0.037,0.327,-64.697,219.177,-57.007
0.432,-0.014,0.149,-52.063,201.233,-48.523
0.537,0.053,0.008,-47.119,172.241,-35.522
0.661,0.097,0.005,-35.889,132.019,-22.034
0.665,0.102,-0.185,-15.869,111.511,-19.714
0.691,0.090,-0.284,-3.662,68.604,-6.531
0.744,0.122,-0.265,2.625,29.663,-3.662
0.771,0.068,-0.194,3.906,14.709,-3.113
0.745,0.052,-0.246,8.850,4.822,3.052
0.686,0.095,-0.249,11.047,-17.700,18.250
0.671,0.176,-0.177,9.827,-44.006,28.564
0.671,0.229,-0.125,17.822,-61.829,27.405
0.634,0.208,-0.096,18.738,-84.839,24.231
0.514,0.159,-0.120,25.452,-115.173,30.151
0.469,0.229,-0.035,37.842,-164.978,36.133
0.460,0.298,0.212,48.523,-203.552,47.974
0.456,0.145,0.368,73.853,-213.623,34.424
0.383,0.130,0.448,78.430,-215.332,38.147
0.371,0.259,0.697,53.833,-219.116,53.284
0.409,0.190,0.875,70.862,-192.566,38.635
0.276,0.206,0.824,76.965,-182.922,31.921
0.238,0.113,0.826,64.697,-190.186,31.372
0.099,0.087,0.918,53.467,-194.092,43.762
0.109,0.109,1.226,56.763,-204.102,43.579
0.109,0.126,1.355,86.060,-147.888,31.555
-0.068,0.204,1.279,71.777,-134.155,25.146
-0.036,0.108,1.304,61.951,-121.704,7.812
-0.062,0.002,1.358,54.749,-102.600,17.151
-0.093,0.107,1.561,59.937,-83.618,18.127
-0.133,0.072,1.469,65.002,-63.477,11.536
-0.171,0.041,1.306,47.180,-37.903,1.953
-0.175,0.034,1.342,11.108,-32.410,-7.385
-0.132,-0.017,1.350,7.874,-23.682,-1.770
-0.153,0.005,1.272,16.602,-3.235,-1.587
-0.171,0.015,1.214,13.123,-7.263,-2.197
-0.155,0.035,1.227,9.705,-5.432,-4.028
-0.160,0.039,1.188,2.991,4.700,-5.249
-0.157,0.015,1.115,-6.287,10.620,-8.911
-0.160,-0.013,1.070,-14.038,18.616,-8.545
-0.179,-0.038,1.046,-14.587,19.897,-8.301
-0.157,-0.010,1.147,-16.296,19.287,-4.456
-0.135,0.029,1.204,-13.000,30.579,-2.075
-0.124,0.049,1.198,-11.597,46.387,-3.296
-0.099,0.031,1.169,-11.658,57.434,-8.911
-0.070,0.018,1.162,-14.221,71.594,-11.902
-0.039,0.027,1.137,-14.954,89.416,-14.404
-0.017,0.020,1.016,-21.545,96.680,-20.447
0.025,-0.010,0.950,-23.804,100.769,-17.578
0.089,-0.007,0.961,-14.038,109.131,-13.184
0.114,0.026,0.866,-11.536,104.370,-18.555
0.138,0.023,0.786,-18.433,90.454,-13.123
0.183,0.006,0.754,-18.066,67.627,-6.836
0.243,0.008,0.778,-10.254,55.420,-0.793
0.281,0.028,0.744,2.808,46.997,2.930
0.275,0.032,0.715,8.484,33.875,7.507
0.331,0.059,0.800,7.019,21.606,4.028
0.356,0.080,0.859,4.395,8.179,1.831
0.361,0.087,0.884,5.127,1.526,0.183
0.373,0.078,0.883,7.019,-1.343,-1.343
0.386,0.066,0.864,11.047,-5.066,-1.343
0.385,0.057,0.897,10.132,-13.306,-2.197
0.378,0.064,0.926,8.423,-14.587,-3.052
0.359,0.036,0.912,7.446,-15.381,-3.784
0.362,0.031,0.971,5.798,-19.592,0.122
0.365,0.036,1.023,5.737,-16.663,-0.427
0.346,0.026,1.003,3.052,-10.132,-0.793
0.345,0.022,1.000,3.967,-7.874,-0.916
0.348,0.039,1.011,4.639,-6.531,-0.366
0.340,0.018,0.990,2.258,-4.395,-0.916
0.327,0.031,0.980,2.197,-2.319,1.343
0.328,0.039,0.973,3.845,-0.305,0.000
0.323,0.047,0.961,0.549,-1.709,0.183
0.315,0.029,0.945,0.427,-4.456,0.671
0.317,0.028,0.962,1.160,-4.456,1.465
0.311,0.018,0.954,0.366,-4.089,1.831
0.314,0.018,0.959,-1.343,-5.676,3.052
0.308,0.017,0.958,0.854,-5.371,1.221
0.301,0.025,0.963,1.587,-5.432,1.099
0.297,0.030,0.958,2.197,-5.493,0.427
0.298,0.026,0.944,2.197,-5.127,0.122
0.293,0.018,0.943,3.113,-7.446,0.854
0.291,0.031,0.960,3.113,-8.972,1.709
0.306,0.042,0.984,1.587,-6.775,2.075
0.292,0.039,0.960,1.221,-4.211,0.061
0.294,0.030,0.963,0.366,-5.066,-0.793
0.283,0.023,0.970,0.488,-6.226,-1.038
0.290,0.019,0.998,0.122,-8.606,-0.854
0.290,0.024,1.007,0.916,-5.615,0.000
0.277,0.011,0.971,-0.305,-3.296,-0.427
0.277,0.009,0.967,2.014,-5.188,-0.610
0.279,0.014,0.983,2.502,-4.028,1.404
0.268,0.019,0.972,0.549,-1.038,2.136
0.269,0.013,0.971,0.183,-1.770,1.282
0.266,0.021,0.977,-1.099,-2.014,3.235
0.258,0.022,0.967,-2.625,-1.648,2.380
0.263,0.029,0.981,-0.427,-3.296,2.197
0.263,0.030,0.980,0.366,-1.770,0.793
0.257,0.029,0.975,-0.427,-1.526,0.671
0.260,0.029,0.977,0.427,-1.709,1.038

0.170,0.028,0.946,-1.404,-28.748,4.700
0.146,0.044,0.941,-0.977,-32.959,2.747
0.142,0.026,0.941,-3.052,-42.847,2.563
0.142,0.034,1.004,-1.892,-43.518,8.850
0.149,0.036,1.104,-5.310,-39.612,9.277
0.137,0.071,1.193,-12.573,-31.982,11.108
0.178,0.124,1.396,-14.465,-20.630,11.414
0.168,0.141,1.411,-9.644,4.944,6.165
0.168,0.155,1.407,-14.099,23.010,2.563
0.173,0.209,1.499,-28.015,35.645,0.916
0.212,0.240,1.575,-42.236,55.115,-7.874
0.241,0.241,1.585,-57.495,90.881,-15.930
0.213,0.199,1.392,-64.514,129.272,-33.203
0.229,0.180,1.259,-76.843,153.503,-37.231
0.310,0.215,1.248,-85.083,179.932,-40.894
0.284,0.166,0.965,-82.947,203.064,-51.208
0.375,0.081,0.929,-90.088,193.542,-46.265
0.401,0.095,0.871,-68.848,202.881,-38.025
0.389,0.097,0.665,-55.603,218.262,-38.574
0.428,0.085,0.397,-70.923,211.243,-40.405
0.542,0.103,0.271,-63.171,183.655,-35.522
0.608,0.144,0.326,-29.419,183.411,-35.095
0.636,0.115,0.298,-4.883,196.899,-33.813
0.591,0.152,-0.047,-3.540,163.269,-23.682
0.679,0.186,-0.037,-24.414,134.277,-14.832
0.692,0.143,-0.138,-1.587,109.558,-22.095
0.686,0.151,-0.233,4.456,78.796,-17.639
0.730,0.138,-0.268,8.240,55.847,-15.137
0.723,0.098,-0.340,1.587,27.832,-4.333
0.733,0.095,-0.377,12.817,3.479,-0.122
0.734,0.104,-0.350,16.052,-18.921,2.075
0.740,0.088,-0.282,20.813,-30.212,6.592
0.733,0.169,-0.258,11.963,-37.109,15.320
0.711,0.236,-0.216,-4.578,-55.420,24.963
0.637,0.157,-0.229,11.597,-78.186,15.747
0.575,0.145,-0.255,34.180,-101.379,14.954
0.535,0.238,-0.174,44.617,-141.174,18.311
0.508,0.183,0.007,34.790,-178.040,18.555
0.469,0.145,0.222,37.292,-188.782,29.968
0.449,0.215,0.352,37.903,-207.092,33.630
0.421,0.093,0.540,33.386,-225.281,31.799
0.471,0.218,0.953,31.921,-208.252,55.969
0.492,0.130,0.900,64.941,-171.997,27.222
0.303,0.249,0.804,57.983,-172.363,29.785
0.285,0.243,1.100,34.546,-229.736,47.974
0.375,0.094,1.236,76.233,-179.321,13.306
0.117,0.196,1.068,78.796,-147.766,32.349
0.057,0.236,1.142,55.420,-164.795,23.437
0.096,0.188,1.151,71.533,-175.720,8.728
-0.004,0.088,1.306,62.073,-162.903,23.193
0.034,0.124,1.597,58.167,-133.789,30.396
0.052,0.109,1.485,69.702,-80.261,18.921
-0.083,0.090,1.359,28.870,-66.345,-5.432
-0.110,0.017,1.283,23.682,-51.636,9.705
-0.097,0.059,1.306,34.912,-36.438,11.780
-0.103,0.077,1.321,23.804,-36.743,2.258
-0.103,0.039,1.253,9.277,-23.865,0.000
-0.128,0.012,1.204,4.761,-10.620,0.610
-0.156,0.007,1.216,4.578,-4.822,1.160
-0.147,0.036,1.265,1.099,-1.404,2.930
-0.131,0.037,1.295,-6.470,17.822,1.343
-0.150,0.029,1.263,-12.634,39.368,-1.587
-0.148,0.024,1.201,-14.893,49.683,-4.089
-0.124,0.027,1.167,-14.648,52.246,-4.700
-0.096,0.003,1.145,-15.503,58.472,-6.042
